empresa;local_id;local_nombre;local_region;local_comuna;local_direccion;local_rpm;local_convenio;laboratorio;fecha_emision;fecha_muestreo;tipo_muestreo;tipo_monitoreo;aceites_grasas;ph;dbo5;dqo;fosforo;nitrogeno_amoniacal;poder_espumogeno;solidos_sedimentables;solidos_suspendidos_totales;volumen_de_descarga_diaria;volumen_de_descarga_mensual;aluminio;arsenico;boro;cadmio;cianuro;zinc;cobre;cromo_total;cromo_hexavalente;hidrocarburos_totales;MANGANESO  (MG/L);mercurio;niquel;plomo;sulfatos;sulfuros;TEMPERATURA    (C°)
RENDIC;465;PUERTO NATALES;XII - Magallanes;Puerto Natales;Bulnes 742;1133.0;SIN CONVENIO;HIDROLAB;;2024-02-14 00:00:00;RESUMEN;AUTOCONTROL;25.6;7.85;481.0;;12.0;17.3;2.0;5.6;169.0;5.74;172.20000000000002;5.2;0.004;0.271;0.002;0.02;0.595;0.169;0.005;0.01;1.0;0.255;0.001;0.025;0.02;18.1;0.1;21
RENDIC;7;VALLENAR I;III - Atacama;Vallenar;Brasil 663;0.0;CONVENIO;BIODIVERSA;;2024-02-14 00:00:00;RESUMEN;CONTROL DIRECTO;6.0;6.35;588.0;;12.44;32.9;10.7;0.9;46.09;2.88;86.39999999999999;;;;;;;;;;;;;;;;0.1;23.7
RENDIC;16;VALLENAR II;III - Atacama;Vallenar;Arturo Prat 2350;0.0;TERMINADO;BIODIVERSA;;2024-02-14 00:00:00;RESUMEN;CONTROL DIRECTO;2.0;7.5;18.0;;3.45;0.39;7.0;0.9;27.96;3.46;103.8;;;;;;;;;;;;;;;;0.1;22.9
RENDIC;909;TEMUCO SAN MARTIN;IX - Araucanía;Temuco;SAN MARTIN ( L147)  0675;0.0;SIN CONVENIO;AGQ;;2024-02-16 00:00:00;RESUMEN;CONTROL DIRECTO;9.0;7.05;68.8;;0.85;7.01;1.0;0.5;54.0;0.36;10.799999999999999;;;;;;;;;;;;;;;;;20.2
RENDIC;754;TEMUCO IV;IX - Araucanía;Temuco;Avenida Javiera Carrera 1610;0.0;CONVENIO;AGQ;;2024-02-16 00:00:00;RESUMEN;CONTROL DIRECTO;0.5;7.0;579.0;;22.2;57.8;1.0;8.5;392.0;1.44;43.199999999999996;;;;;;;;;;;;;;;;;21.25
RENDIC;463;BORIES AUSTRAL;XII - Magallanes;Punta Arenas;Gobernador Bories 647;3739.0;SIN CONVENIO;HIDROLAB;;2024-02-19 00:00:00;RESUMEN;AUTOCONTROL;12.0;5.5;197.0;;5.1;0.87;2.0;0.1;27.0;1.39;41.699999999999996;0.664;0.001;0.172;0.002;0.02;0.432;0.112;0.03;0.03;10.0;0.033;0.001;0.017;0.02;9.23;0.1;10.1
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;BIODIVERSA;;2024-02-20 00:00:00;RESUMEN;CONTROL DIRECTO;5.13;7.15;316.0;;10.89;65.5;18.0;0.9;102.0;442.656;13279.68;;;;;;;;;;;;;;;;1.3;21.5
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;BIODIVERSA;;2024-02-20 00:00:00;RESUMEN;CONTROL DIRECTO;43.07;6.7;638.0;;11.54;18.35;59.0;2;183.82;91.296;2738.88;;;;;;;;;;;;;;;;0.1;22.5
RENDIC;333;LOS LEONES;RM - Santiago;Ñuñoa;Gral. Jose Artigas 3250;0.0;SIN CONVENIO;AGUAS ANDINAS;;2024-02-21 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.72;50.0;;1.52;10.13;0.8;5;62.0;34;1020.0;;;;;;;;;;;;;;;;;25.5
RENDIC;333;LOS LEONES;RM - Santiago;Ñuñoa;Gral. Jose Artigas 3250;0.0;SIN CONVENIO;AGUAS ANDINAS;;2024-02-21 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;8.59;89.0;;4.57;35.6;0.8;1;54.0;33;990.0;;;;;;;;;;;;;;;;;23.9
RENDIC;11;ALTO PEÑUELAS;IV - Coquimbo;Coquimbo;Alessandri 531;0.0;SIN CONVENIO;BIODIVERSA;;2024-02-22 00:00:00;RESUMEN;CONTROL DIRECTO;29.22;7.82;335.0;;14.02;51.5;14.7;0.9;126.14;3.12;93.60000000000001;;;;;;;;;;;;;;;;;21.3
RENDIC;980;MAIPU EL ROSAL;RM - Santiago;Maipú;Av. El Rosal 6361;0.0;SIN CONVENIO;HIDROLAB;;2024-02-23 00:00:00;RESUMEN;CONTROL DIRECTO;0.632;7.91;18.4;;2.0;25.8;2.0;0.1;11.0;0;0.0;;;;;;;;;;;;;;;;;20.6
RENDIC;911;MAIPU 4 PONIENTE;RM - Santiago;Maipú;4 Poniente 1197;0.0;SIN CONVENIO;HIDROLAB;;2024-02-23 00:00:00;RESUMEN;CONTROL DIRECTO;25.5;7.06;240.0;;6.4;1.29;2.0;0.3;126.0;0;0.0;;;;;;;;;;;;;;;;;21.1
RENDIC;459;ALLENDE AUSTRAL;XII - Magallanes;Punta Arenas;Salvador Allende 0399;3735.0;SIN CONVENIO;HIDROLAB;;2024-02-26 00:00:00;RESUMEN;AUTOCONTROL;8.3;6.55;131.0;;3.6;6.1;2.0;0.1;117.0;3.49;104.7;;;;;;;;;;;;;;;;;11.4
RENDIC;9139;CD LO AGUIRRE;RM - Santiago;Pudahuel;CAMINO LO AGUIRRE SUR 537;3552.0;SIN CONVENIO;CESMEC;;2024-02-26 00:00:00;RESUMEN;AUTOCONTROL;12.4;7.49;152.0;;4.0;9.6;2.0;1;47.0;250.9;7527.0;;;;;;;;;;10.0;;;;;;;23
MAYORISTA;3014;M10 SAN FERNANDO;VI - O'Higgins;San Fernando;Chillan 745;1298.0;TERMINADO;CESMEC;;2024-02-27 00:00:00;RESUMEN;AUTOCONTROL;27.9;7.2;271.0;;13.7;47.0;2.0;1.5;144.0;5.8;174.0;;;;;;;;;;;;;;;;;21.8
RENDIC;980;MAIPU EL ROSAL;RM - Santiago;Maipú;Av. El Rosal 6361;0.0;SIN CONVENIO;HIDROLAB;;2024-02-27 00:00:00;RESUMEN;CONTROL DIRECTO;0.5;5.12;209.0;;4.9;33.6;0.2;0.1;158.0;0;0.0;;;;;;;;;;;;;;;;;25
RENDIC;103;VIVAR;I - Tarapacá;Iquique;Vivar 786;4420.0;CONVENIO;SGS;;2024-02-28 00:00:00;RESUMEN;CONTROL DIRECTO;7.0;6.86;60.0;;6.1;6.31;2.0;4.5;138.0;1.9;57.0;;;;;;;;;;;;;;;;;25.67
RENDIC;85;AMUNATEGUI;I - Tarapacá;Iquique;Amunategui 902;0.0;CONVENIO;SGS;;2024-02-28 00:00:00;RESUMEN;CONTROL DIRECTO;6.0;6.68;151.0;;2.5;4.91;2.0;2.5;163.0;3.9;117.0;;;;;;;;;;;;;;;;;25.25
RENDIC;576;CASTRO I;X - Los Lagos;Castro;O'Higgins 711;3875.0;SIN CONVENIO;ANAM;;2024-02-29 00:00:00;RESUMEN;CONTROL DIRECTO;92.0;7.81;459.0;;12.0;26.26;2.0;0.6;433.0;5.7;171.0;;;;;;;;;;;;;;;;;19.3
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;SGS;;2024-03-04 00:00:00;RESUMEN;CONTROL DIRECTO;7.0;6.56;647.0;;6.0;26.05;20.0;1;137.0;3.1;93.0;;;;;;;;;;;;;;;;;23.58
RENDIC;86;BILBAO;I - Tarapacá;Iquique;Fco.Bilbao 3545;4049.0;CONVENIO;SGS;;2024-03-04 00:00:00;RESUMEN;CONTROL DIRECTO;9.0;7.16;659.0;;6.7;13.18;5.0;1;148.0;12.8;384.0;;;;;;;;;;;;;;;;;29.14
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;CESMEC;;2024-03-11 00:00:00;COMPLETO;AUTOCONTROL;13.4;7.7;481.0;;13.4;67.0;10.0;1.5;142.0;12.2;366.0;0.6869;0.003;1.8409;0.01;0.1;0.3079;0.0989;0.05;0.05;10.0;0.0579;0.001;0.05;0.05;234.0;3.93;24.1
RENDIC;465;PUERTO NATALES;XII - Magallanes;Puerto Natales;Bulnes 742;1133.0;SIN CONVENIO;HIDROLAB;;2024-03-11 00:00:00;VDD;AUTOCONTROL;;;;;;;;;;44;1320.0;;;;;;;;;;;;;;;;;
RENDIC;86;BILBAO;I - Tarapacá;Iquique;Fco.Bilbao 3545;4049.0;CONVENIO;SGS;;2024-03-11 00:00:00;RESUMEN;CONTROL DIRECTO;3.0;6.96;385.0;;8.8;15.52;3.0;1.5;70.0;38.5;1155.0;;;;;;;;;;;;;;;;;26.14
RENDIC;459;ALLENDE AUSTRAL;XII - Magallanes;Punta Arenas;Salvador Allende 0399;3735.0;SIN CONVENIO;HIDROLAB;;2024-03-12 00:00:00;RESUMEN;AUTOCONTROL;6.59;6.19;239.0;;5.4;5.42;2.0;0.1;83.0;4.84;145.2;;;;;;;;;;;;;;;;;9.3
RENDIC;87;JUAN MARTINEZ;I - Tarapacá;Iquique;M. Rodriguez 964;0.0;CONVENIO;SGS;;2024-03-12 00:00:00;RESUMEN;CONTROL DIRECTO;9.0;6.76;566.0;;12.4;25.9;10.0;6.5;258.0;12;360.0;;;;;;;;;;;;;;;;;23.22
RENDIC;85;AMUNATEGUI;I - Tarapacá;Iquique;Amunategui 902;0.0;CONVENIO;SGS;;2024-03-12 00:00:00;RESUMEN;CONTROL DIRECTO;8.0;7.06;117.0;;3.3;61.31;3.0;1.3;118.0;2.9;87.0;;;;;;;;;;;;;;;;;23.69
RENDIC;25;EL PALOMAR;III - Atacama;Copiapó;Av. Palomar 1525;3868.0;TERMINADO;CESMEC;;2024-03-13 00:00:00;COMPLETO;AUTOCONTROL;123.0;7.08;223.0;;7.2;78.0;2.0;3;88.0;17.2;516.0;0.9762;0.004;1.5684;0.01;0.1;0.5655;0.1081;0.05;0.05;21.5;0.0657;0.001;0.05;0.05;155.0;1.48;24.7
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;ANAM;;2024-03-13 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.66;246.0;;10.2;1.86;3.0;3;48.0;2.2;66.0;;;;;;;;;;;;;;;;;16.2
RENDIC;903;HUECHURABA FONTOVA;RM - Santiago;Huechuraba;Pedro Fontova 7626;0.0;SIN CONVENIO;AGUAS ANDINAS;;2024-03-13 00:00:00;RESUMEN;CONTROL DIRECTO;37.0;6.77;545.0;;8.68;13.16;18.7;0.4;352.0;4;120.0;;;;;;;;;;;;;;;;;27.8
RENDIC;87;JUAN MARTINEZ;I - Tarapacá;Iquique;M. Rodriguez 964;0.0;CONVENIO;SGS;;2024-03-13 00:00:00;RESUMEN;CONTROL DIRECTO;6.0;7.06;103.0;;2.4;22.85;15.0;0.5;29.0;6.5;195.0;;;;;;;;;;;;;;;;;24.7
RENDIC;85;AMUNATEGUI;I - Tarapacá;Iquique;Amunategui 902;0.0;CONVENIO;SGS;;2024-03-13 00:00:00;RESUMEN;CONTROL DIRECTO;7.0;6.36;96.0;;1.2;27.14;9.0;1.8;47.0;5.7;171.0;;;;;;;;;;;;;;;;;24.23
RENDIC;375;ARAUCO;XIV - Los Ríos;Valdivia;Arauco 697;3420.0;CONVENIO;CESMEC;;2024-03-18 00:00:00;RESUMEN;AUTOCONTROL;14.8;6.8;243.0;;10.2;41.4;17.0;3;159.0;11;330.0;;;;;;;;;;;;;;;;;19.7
RENDIC;375;ARAUCO;XIV - Los Ríos;Valdivia;Arauco 697;3420.0;CONVENIO;CESMEC;;2024-03-18 00:00:00;RESUMEN;AUTOCONTROL;26.3;7.1;199.0;;10.8;42.2;26.0;1.2;133.0;11;330.0;;;;;;;;;;;;;;;;;18.3
RENDIC;576;CASTRO I;X - Los Lagos;Castro;O'Higgins 711;3875.0;SIN CONVENIO;CESMEC;;2024-03-19 00:00:00;RESUMEN;AUTOCONTROL;3.94;7.05;182.0;;14.1;58.2;8.0;0.5;111.0;3;90.0;;;;;;;;;;;;;;;;;15
MAYORISTA;3557;;;;;;;CESMEC;;2024-03-19 00:00:00;RESUMEN;AUTOCONTROL;41.3;6.67;307.0;;17.2;61.5;2.0;0.8;244.0;6.2;186.0;;;;;;;;;;;;;;;;;17.19
RENDIC;463;BORIES AUSTRAL;XII - Magallanes;Punta Arenas;Gobernador Bories 647;3739.0;SIN CONVENIO;HIDROLAB;;2024-03-19 00:00:00;RESUMEN;AUTOCONTROL;2.3;5.57;647.0;;12.3;1.86;2.0;0.2;36.0;6.5;195.0;;;;;;;;;;;;;;;;;9
RENDIC;461;ZENTENO AUSTRAL;XII - Magallanes;Punta Arenas;Capitan Guillermo 05;3736.0;SIN CONVENIO;HIDROLAB;;2024-03-19 00:00:00;RESUMEN;AUTOCONTROL;0.927;6.54;300.0;;7.3;14.9;2.0;0.5;41.0;5.23;156.9;;;;;;;;;;;;;;;;;7.9
RENDIC;442;COYHAIQUE;XI - Aysén;Coyhaique;Lautaro 331;1320.0;SIN CONVENIO;AGUAS PATAGONIA;;2024-03-19 00:00:00;RESUMEN;CONTROL DIRECTO;155.0;8.76;683.0;;19.6;48.8;2.0;17;548.0;6.7;201.0;;;;;;;;;;;;;;;;;9.9
RENDIC;458;ESPAÑA AUSTRAL;XII - Magallanes;Punta Arenas;Av. España 01375;1306.0;SIN CONVENIO;HIDROLAB;;2024-03-20 00:00:00;RESUMEN;AUTOCONTROL;32.6;8.25;557.0;;11.0;20.9;2.0;0.5;214.0;11.49;344.7;;;;;;;;;;;;;;;;;8.7
RENDIC;103;VIVAR;I - Tarapacá;Iquique;Vivar 786;4420.0;CONVENIO;SGS;;2024-03-20 00:00:00;RESUMEN;CONTROL DIRECTO;6.0;6.55;4.0;;0.7;4.27;2.0;0.5;4.0;5.8;174.0;;;;;;;;;;;;;;;;;24.05
RENDIC;778;ORIENTE;X - Los Lagos;Osorno;Julio Buschman 2223;2867.0;CONVENIO;CESMEC;;2024-03-21 00:00:00;RESUMEN;AUTOCONTROL;19.1;7.0;141.0;;8.25;26.2;34.0;14;156.0;11;330.0;;;;;;;;;;;;;;;;;16.9
RENDIC;905;VICENTE VALDES;RM - Santiago;La Florida;Vicuña Mackenna 7802;0.0;SIN CONVENIO;AGUAS ANDINAS;;2024-03-21 00:00:00;RESUMEN;CONTROL DIRECTO;31.0;8.61;216.0;;2.58;21.93;0.8;2;107.0;10;300.0;;;;;;;;;;;;;;;;;26.9
RENDIC;105;IQUIQUE CENTRO;I - Tarapacá;Iquique;Tarapaca 579;4051.0;TERMINADO;SGS;;2024-03-21 00:00:00;RESUMEN;CONTROL DIRECTO;2.0;7.23;264.0;;3.9;21.84;2.0;3;46.0;3.7;111.0;;;;;;;;;;;;;;;;;24.9
RENDIC;778;ORIENTE;X - Los Lagos;Osorno;Julio Buschman 2223;2867.0;CONVENIO;ANAM;;2024-03-24 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;6.88;167.0;;7.6;84.37;2.0;2;43.0;10;300.0;;;;;;;;;;;;;;;;;14.5
MAYORISTA;3143;M10 TEMUCO IV;IX - Araucanía;Temuco;Francisco Salazar 01650;4422.0;CONVENIO;CESMEC;;2024-03-25 00:00:00;RESUMEN;AUTOCONTROL;8.72;7.39;55.0;;4.19;30.5;2.0;0.5;49.0;1.6;48.0;;;;;;;;;;;;;;;;;20
RENDIC;17;LOS ALAMOS;IV - Coquimbo;Coquimbo;Los Alamos 580;2643.0;TERMINADO;CESMEC;;2024-03-25 00:00:00;RESUMEN;AUTOCONTROL;15.4;7.9;107.0;;4.1;21.0;24.0;0.5;47.0;1.1;33.0;;;;;;;;;;;;;;;;;19.11
RENDIC;344;CURICO ALAMEDA;VII - Maule;Curicó;Estado 43;4530.0;SIN CONVENIO;CESMEC;;2024-03-26 00:00:00;RESUMEN;AUTOCONTROL;9.1;7.38;1301.0;;18.2;53.3;2.0;0.5;62.0;0;0.0;;;;;;;;;;;;;;;;;19.8
RENDIC;9139;CD LO AGUIRRE;RM - Santiago;Pudahuel;CAMINO LO AGUIRRE SUR 537;3552.0;SIN CONVENIO;CESMEC;;2024-03-26 00:00:00;RESUMEN;AUTOCONTROL;8.2;5.9;31.0;;1.4;6.49;2.0;1;25.0;29.9;897.0;0.2148;0.005;0.2833;0.01;0.1;0.1853;0.05;0.05;0.05;10.0;0.0229;0.001;0.05;0.05;29.0;0.5;20.29
MAYORISTA;3014;M10 SAN FERNANDO;VI - O'Higgins;San Fernando;Chillan 745;1298.0;TERMINADO;CESMEC;;2024-03-26 00:00:00;RESUMEN;AUTOCONTROL;8.1;7.2;140.0;;6.4;15.0;4.0;0.5;31.2;1.3;39.0;;;;;;;;;;;;;;;;;21.59
RENDIC;773;LLANQUIHUE;X - Los Lagos;Llanquihue;Baquedano 612;0.0;SIN CONVENIO;ANAM;;2024-03-26 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;6.72;166.0;;3.1;4.72;2.0;0.5;70.0;11.6;348.0;;;;;;;;;;;;;;;;;11.4
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;CESMEC;;2024-03-27 00:00:00;RESUMEN;AUTOCONTROL;32.0;6.64;338.0;;14.9;5.0;26.0;0.5;113.0;3.6;108.0;;;;;;;;;;;;;;;;;23.8
RENDIC;780;VICTORIA;X - Los Lagos;Osorno;Victoria 367 Rahue Bajo;1362.0;SIN CONVENIO;CESMEC;;2024-03-27 00:00:00;RESUMEN;AUTOCONTROL;22.3;7.12;260.0;;16.6;36.1;21.0;0.5;216.3;;0.0;;;;;;;;;;;;;;;;;21.8
RENDIC;771;MIRASOL;X - Los Lagos;Puerto Montt;Av. La Cruz 2006;3723.0;SIN CONVENIO;CESMEC;;2024-03-27 00:00:00;RESUMEN;AUTOCONTROL;40.4;7.38;261.0;;7.48;6.5;15.0;2;248.0;4;120.0;;;;;;;;;;;;;;;;;16.4
RENDIC;789;FRUTILLAR III;X - Los Lagos;Frutillar;Arturo Alessandri 381;0.0;SIN CONVENIO;ANAM;;2024-03-27 00:00:00;RESUMEN;CONTROL DIRECTO;70.0;6.83;1948.0;;13.1;26.45;4.0;1.5;598.0;68;2040.0;;;;;;;;;;;;;;;;;15.2
RENDIC;645;MEMBRILLAR;VI - O'Higgins;Rancagua;Av. Membrillar 10;84.0;SIN CONVENIO;CESMEC;;2024-03-28 00:00:00;RESUMEN;AUTOCONTROL;60.9;5.8;462.0;;10.8;33.0;3.0;9.5;150.0;1.2;36.0;;;;;;;;;;;;;;;;;20.5
ALVI;3086;ALVI TEMUCO;IX - Araucanía;Temuco;Av. Balmaceda 1531;0.0;SIN CONVENIO;AGQ;;2024-03-28 00:00:00;RESUMEN;CONTROL DIRECTO;10.5;7.25;91.3;;6.47;20.2;2.0;7;180.0;3.96;118.8;;;;;;;;;;;;;;;;;18.4
RENDIC;5;LAS COMPAÑIAS;IV - Coquimbo;La Serena;Nicaragua 1571;2644.0;SIN CONVENIO;CESMEC;;2024-04-01 00:00:00;RESUMEN;AUTOCONTROL;23.6;7.9;313.0;;9.1;48.0;4.0;4;120.8;1.5;45.0;;;;;;;;;;;;;;;;;22.96
RENDIC;86;BILBAO;I - Tarapacá;Iquique;Fco.Bilbao 3545;4049.0;CONVENIO;SGS;;2024-04-01 00:00:00;RESUMEN;CONTROL DIRECTO;6.0;6.78;834.0;;6.2;27.82;33.0;0.5;54.0;21.4;642.0;;;;;;;;;;;;;;;;;25.15
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;SGS;;2024-04-01 00:00:00;RESUMEN;CONTROL DIRECTO;7.0;6.9;242.0;;7.4;7.96;18.0;0.5;74.0;6.2;186.0;;;;;;;;;;;;;;;;;23.95
RENDIC;86;BILBAO;I - Tarapacá;Iquique;Fco.Bilbao 3545;4049.0;CONVENIO;SGS;;2024-04-01 00:00:00;RESUMEN;CONTROL DIRECTO;6.0;6.78;834.0;;6.2;27.38;33.0;0.5;54.0;21.4;642.0;;;;;;;;;;;;;;;;;25.15
RENDIC;86;BILBAO;I - Tarapacá;Iquique;Fco.Bilbao 3545;4049.0;CONVENIO;CESMEC;;2024-04-03 00:00:00;RESUMEN;AUTOCONTROL;61.0;7.11;155.0;;5.1;11.0;2.0;4;110.0;2.2;66.0;;;;;;;;;;;;;;;;;24.9
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;SGS;;2024-04-03 00:00:00;RESUMEN;CONTROL DIRECTO;7.0;6.82;159.0;;8.2;31.12;9.0;2;302.0;6.9;207.0;;;;;;;;;;;;;;;;;23.69
RENDIC;954;REGIMIENTO ARICA;IV - Coquimbo;La Serena;Regimiento Arica 6001;0.0;SIN CONVENIO;BIODIVERSA;;2024-04-04 00:00:00;RESUMEN;CONTROL DIRECTO;24.35;6.74;483.0;;10.49;17.95;25.3;0.9;117.65;2.57;77.1;;;;;;;;;;;;;;;;;22.01
RENDIC;477;CURAUMA;V - Valparaiso;Valparaíso;Obispo Valdes 1170;2721.0;SIN CONVENIO;CESMEC;;2024-04-05 00:00:00;RESUMEN;AUTOCONTROL;5.4;7.51;57.0;;3.2;7.49;3.0;0.5;40.7;3.9;117.0;;;;;;;;;;;;;;;;;19.5
RENDIC;544;PURRANQUE;X - Los Lagos;Purranque;Eleuterio Ramirez 549;0.0;SIN CONVENIO;ANAM;;2024-04-05 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.5;53.0;;1.3;5.69;2.0;0.5;50.0;11.8;354.0;;;;;;;;;;;;;;;;;14.8
MAYORISTA;3022;M10 TEMUCO II;IX - Araucanía;Temuco;Pedro De Valdivia 2285;3721.0;CONVENIO;AGQ;;2024-04-05 00:00:00;RESUMEN;CONTROL DIRECTO;5.15;7.3;67.2;;10.4;58.1;5.0;0.2;32.0;1.44;43.199999999999996;;;;;;;;;;;;;;;;;16.45
MAYORISTA;3143;M10 TEMUCO IV;IX - Araucanía;Temuco;Francisco Salazar 01650;4422.0;CONVENIO;AGQ;;2024-04-05 00:00:00;RESUMEN;CONTROL DIRECTO;2.26;7.89;35.1;;1.61;33.7;1.0;1;5.0;2.7;81.0;;;;;;;;;;;;;;;;;14.2
RENDIC;86;BILBAO;I - Tarapacá;Iquique;Fco.Bilbao 3545;4049.0;CONVENIO;SGS;;2024-04-06 00:00:00;RESUMEN;CONTROL DIRECTO;9.0;6.97;287.0;;4.2;15.6;31.0;0.5;65.0;2.7;81.0;;;;;;;;;;;;;;;;;22.78
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;SGS;;2024-04-08 00:00:00;RESUMEN;CONTROL DIRECTO;7.0;6.8;208.0;;6.0;45.47;18.0;1.6;106.0;5.1;153.0;;;;;;;;;;;;;;;;;25.69
RENDIC;519;TRAIGUEN;IX - Araucanía;Traiguén;Santa Cruz 1170;0.0;CONVENIO;AGQ;;2024-04-09 00:00:00;RESUMEN;CONTROL DIRECTO;0.72;6.76;16.1;;4.13;38.9;6.0;0.1;2.7;3.6;108.0;;;;;;;;;;;;;;;;;16.74
RENDIC;87;JUAN MARTINEZ;I - Tarapacá;Iquique;M. Rodriguez 964;0.0;CONVENIO;SGS;;2024-04-10 00:00:00;RESUMEN;CONTROL DIRECTO;4.0;6.83;19.0;;0.9;5.25;2.0;0.6;26.0;7.6;228.0;;;;;;;;;;;;;;;;;24.57
RENDIC;87;JUAN MARTINEZ;I - Tarapacá;Iquique;M. Rodriguez 964;0.0;CONVENIO;SGS;;2024-04-11 00:00:00;RESUMEN;CONTROL DIRECTO;3.0;6.14;80.0;;2.8;24.96;2.0;0.5;1.0;5.5;165.0;;;;;;;;;;;;;;;;;26.99
RENDIC;754;TEMUCO IV;IX - Araucanía;Temuco;Avenida Javiera Carrera 1610;0.0;CONVENIO;AGQ;;2024-04-12 00:00:00;RESUMEN;CONTROL DIRECTO;2.21;6.62;2.0;;0.75;2.29;1.0;0.1;16.0;10.8;324.0;;;;;;;;;;;;;;;;;19.7
RENDIC;85;AMUNATEGUI;I - Tarapacá;Iquique;Amunategui 902;0.0;CONVENIO;SGS;;2024-04-15 00:00:00;RESUMEN;CONTROL DIRECTO;6.0;7.16;66.0;;5.0;46.55;14.0;0.5;41.0;5.3;159.0;;;;;;;;;;;;;;;;;24.23
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;CESMEC;;2024-04-16 00:00:00;RESUMEN;AUTOCONTROL;77.0;7.62;130.0;;4.6;5.0;17.0;1;10.0;6.9;207.0;;;;;;;;;;;;;;;;;20.8
RENDIC;344;CURICO ALAMEDA;VII - Maule;Curicó;Estado 43;4530.0;SIN CONVENIO;BIODIVERSA;;2024-04-16 00:00:00;RESUMEN;CONTROL DIRECTO;8.0;6.3;395.03;;11.58;67.4;13.3;6;120.8;6.58;197.4;;;;;;;;;;;;;;;;;20.55
RENDIC;103;VIVAR;I - Tarapacá;Iquique;Vivar 786;4420.0;CONVENIO;SGS;;2024-04-16 00:00:00;RESUMEN;CONTROL DIRECTO;9.0;6.96;51.0;;5.5;40.4;5.0;0.5;206.0;5.1;153.0;;;;;;;;;;;;;;;;;23.82
RENDIC;103;VIVAR;I - Tarapacá;Iquique;Vivar 786;4420.0;CONVENIO;SGS;;2024-04-17 00:00:00;RESUMEN;CONTROL DIRECTO;8.0;7.16;9.0;;2.2;6.23;2.0;0.8;42.0;5;150.0;;;;;;;;;;;;;;;;;23.45
RENDIC;105;IQUIQUE CENTRO;I - Tarapacá;Iquique;Tarapaca 579;4051.0;TERMINADO;CESMEC;;2024-04-18 00:00:00;RESUMEN;AUTOCONTROL;66.0;7.12;95.0;;5.6;15.15;2.0;0.5;17.0;1.9;57.0;;;;;;;;;;;;;;;;;21.1
RENDIC;103;VIVAR;I - Tarapacá;Iquique;Vivar 786;4420.0;CONVENIO;SGS;;2024-04-18 00:00:00;RESUMEN;CONTROL DIRECTO;4.0;7.05;3.0;;0.6;3.18;2.0;0.5;6.0;4.7;141.0;;;;;;;;;;;;;;;;;24.43
RENDIC;555;GRANEROS;VI - O'Higgins;Graneros;Obispo Rafael Lira 042;4574.0;SIN CONVENIO;CESMEC;;2024-04-19 00:00:00;COMPLETO;AUTOCONTROL;21.9;7.12;205.0;;6.4;15.0;2.0;1;103.0;6.5;195.0;0.3723;0.003;0.1647;0.01;0.1;0.3132;0.4995;0.05;0.05;10.0;0.0436;0.001;0.05;0.05;85.0;0.5;21.1
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;ANAM;;2024-04-19 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;6.92;154.0;;4.7;0.44;2.0;0.5;51.0;3.3;99.0;;;;;;;;;;;;;;;;;10.2
RENDIC;779;BULNES II;X - Los Lagos;Osorno;Ramirez 699;0.0;SIN CONVENIO;ANAM;;2024-04-19 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.05;67.0;;2.5;2.04;2.0;8;49.0;15.7;471.0;;;;;;;;;;;;;;;;;14.9
RENDIC;459;ALLENDE AUSTRAL;XII - Magallanes;Punta Arenas;Salvador Allende 0399;3735.0;SIN CONVENIO;HIDROLAB;;2024-04-19 00:00:00;RESUMEN;CONTROL DIRECTO;1.87;7.34;257.0;;6.8;82.0;2.0;0.1;68.0;0;0.0;;;;;;;;;;;;;;;;;20.9
